gwcode,year,date,itt_alleg_vtall,itt_alleg_vtcriminal,itt_alleg_vtdissident,itt_alleg_vtmarginalized,itt_alleg_vtpow,itt_alleg_vtstateagent,itt_alleg_vtunst,itt_LoTUnknown,itt_LoTCriminal,itt_LoTDissident,itt_LoTMarginalized,itt_LoTStateAgent,itt_RstrctAccess,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,pop,ln_NY.GDP.MKTP.KD,norm_ln_NY.GDP.MKTP.KD,norm_ln_pop,v2x_elecoff,v2xel_frefair,v2asuffrage,v2x_jucon,v2xlg_legcon,v2clacjust,v2clsocgrp,v2pepwrses,v2pepwrsoc,regime,dd_democracy,LJI,post.sd,ht_colonial,mrs_legalsys,epr_groups,epr_elf,epr_excluded_groups_count,epr_excluded_group_pop,epr_inpower_groups_count,epr_inpower_groups_pop,epr_regaut_groups_count,epr_regaut_group_pop,norm_ln1p_epr_excluded_groups_count,norm_sqrt_epr_excluded_group_pop,internal_confl,internal_confl_major,internal_confl_minor,internal_confl_part,internal_confl_part_major,internal_confl_part_minor,war,war_major,war_minor,any_conflict,any_conflict_major,any_conflict_minor,ext_conf,ext_conf_major,ext_conf_minor,gtd_events,gtd_killed,ccp_torture,ccp_prerel,ccp_habcorp,ccp_dueproc,ccp_speedtri,gmfd_functionallyfree,igo_n,igo_total,igo_p,NE.TRD.GNFS.ZS,norm_ln_NE.TRD.GNFS.ZS,hro_n,hro_secloc,year_poly1,year_poly2,yy_Unknown,yy_Criminal,yy_Dissident,yy_Marginalized,yy_StateAgent
820,2000,2000-01-01,17,1,11,3,0,1,1,Several,Systematic,No Allegations,Systematic,No Allegations,0,162.52312144330898,8.858868174251134,7009.6553622104275,6.373645711258963,23185.608,5.090820277453106,0.7274441550234043,0.5097302088557956,1,0.22408815434548207,1,0.5284465645926736,0.12887077493078142,0.07306474171679736,0.03164688653865036,0.5804100762656822,0.12514326045762825,Civilian dictatorship,0,0.4275,0.0412,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,73,330,0.22121212121212122,220.407350147727,1.883957769691226,46,2,-6.513669266272089e-5,-0.027773657456082283,FALSE,TRUE,FALSE,TRUE,FALSE
820,2001,2001-01-01,23,2,18,3,0,0,0,No Allegations,Systematic,No Allegations,Systematic,No Allegations,0,163.364463524456,0.5176753151646047,6893.333246316211,-1.6594555635547676,23698.907,5.095983677282897,0.7299298343769278,0.5252379508466484,1,0.22408815434548207,1,0.5284465645926736,0.12887077493078142,0.07306474171679736,0.03164688653865036,0.5804100762656822,0.12514326045762825,Civilian dictatorship,0,0.4231,0.042,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,76,323,0.23529411764705882,203.364636010653,1.7601664880399912,45,2,0.007681477113295828,-0.025012582290991466,FALSE,TRUE,FALSE,TRUE,FALSE
820,2002,2002-01-01,18,1,11,4,0,0,2,No Allegations,Systematic,Systematic,Systematic,No Allegations,0,172.171422664399,5.390988315292066,7114.87116719904,3.213799666528795,24198.811,5.148490623891832,0.7552068683864507,0.5400214684447824,1,0.22408815434548207,1,0.5284465645926736,0.18701022661449154,0.07306474171679736,0.03164688653865036,0.5804100762656822,0.12514326045762825,Civilian dictatorship,0,0.4167,0.0428,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78,327,0.23853211009174313,199.356491967892,1.7295466784606364,44,2,0.015428090919254378,-0.016701418884211068,FALSE,TRUE,TRUE,TRUE,FALSE
820,2003,2003-01-01,22,2,8,8,0,1,3,No Allegations,Systematic,No Allegations,Systematic,No Allegations,0,182.137564227255,5.78849928090696,7377.364628156246,3.6893635146529733,24688.703,5.204762248970506,0.7822962322277429,0.554215545391415,1,0.22408815434548207,1,0.5284465645926736,0.18701022661449154,0.07306474171679736,0.03164688653865036,0.5804100762656822,0.12514326045762825,Civilian dictatorship,0,0.4135,0.0426,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,327,0.2324159021406728,194.194890261696,1.689195410142163,43,2,0.023174704725212932,-0.0028401672357411,FALSE,TRUE,FALSE,TRUE,FALSE
820,2004,2004-01-01,11,3,3,5,0,0,0,No Allegations,Systematic,Systematic,Routinely,No Allegations,0,194.49275249099398,6.783437736283374,7725.904122008607,4.724444451642463,25174.109,5.270394900107146,0.8138920278711649,0.5680045309475314,1,0.2856801628781174,1,0.579561827246942,0.28335389365587405,0.07306474171679736,0.03164688653865036,0.5804100762656822,0.12514326045762825,Civilian dictatorship,0,0.4148,0.0423,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,327,0.22935779816513763,210.373822115435,1.8122898586130796,NA,2,0.03092131853117148,0.01657117265441845,FALSE,TRUE,TRUE,FALSE,FALSE
820,2005,2005-01-01,6,0,1,5,0,0,0,No Allegations,No Allegations,No Allegations,Several,No Allegations,0,204.863376669557,5.332139139242853,7983.9525693206,3.3400420615743283,25659.393,5.32234330168792,0.8389001762839337,0.5815267933831122,1,0.28697613609321926,1,0.579561827246942,0.28335389365587405,0.07306474171679736,0.03164688653865036,0.5804100762656822,0.12514326045762825,Civilian dictatorship,0,0.4166,0.0435,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,324,0.2345679012345679,203.854460629385,1.7638670009325539,NA,2,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
830,1995,1995-01-01,2,1,0,0,0,0,1,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,102.24063072974,7.028045849936185,29389.803356217803,4.1536110854071095,3478.779,4.6273291597195465,0.5043178545489218,-0.8336325422012082,1,0.8001111719205514,1,0.6343538627601184,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Civilian dictatorship,0,0.3859,0.0465,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,323,0.13312693498452013,345.459263895462,2.5752309502482293,28,1,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
830,1996,1996-01-01,1,1,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,109.94132746608,7.531933910595486,30829.28411982391,4.897891782938954,3566.133,4.699946836819142,0.5392762669549985,-0.8160686927210412,1,0.8001111719205514,1,0.6343538627601184,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Civilian dictatorship,0,0.3989,0.0469,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,325,0.13230769230769232,334.911163288093,2.527531554972598,30.5,1,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,FALSE,FALSE
830,1997,1997-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,119.0566923359,8.29111770788136,32626.003788815706,5.827964288786272,3649.135,4.779599785850166,0.5776214847146877,-0.7997740263654446,1,0.8076720172480197,1,0.6343538627601184,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Civilian dictatorship,0,0.413,0.048,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,328,0.13414634146341464,323.86442214814,2.475939047991221,33,1,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
830,1998,1998-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,116.40740740740699,-2.225229742666166,31196.37657510425,-4.381864303594356,3731.44,4.757096170793235,0.5667881630331245,-0.7839781309820335,1,0.8076720172480197,1,0.6343538627601184,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Civilian dictatorship,0,0.4295,0.0497,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,337,0.13649851632047477,312.079255674686,2.418920516201695,32.5,1,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
830,1999,1999-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,123.50267693436,6.095204493405401,32343.56579543282,3.6773155932604906,3818.462,4.816262831414982,0.5952712074558845,-0.7676514764458379,0.89,0.8076720172480197,1,0.6343538627601184,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Civilian dictatorship,0,0.4396,0.051,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,330,0.1393939393939394,336.484846412882,2.534742439923653,32,1,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
830,2000,2000-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,134.491382471581,8.89754441764962,34361.97162760503,6.240517341032407,3913.96,4.901500126146006,0.6363047494335313,-0.750157399403149,0.89,0.8076720172480197,1,0.6511764019281445,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Civilian dictatorship,0,0.4441,0.0521,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,330,0.1393939393939394,364.364520468218,2.6571875607673348,33,1,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
830,2001,2001-01-01,1,0,0,0,0,0,1,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,133.210634396773,-0.9522900659294138,33147.04152598911,-3.535682162777576,4018.779,4.891931592733031,0.6316984228401685,-0.7314405671725681,0.89,0.8208644585401125,1,0.6511764019281445,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Civilian dictatorship,0,0.447,0.0537,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,323,0.14551083591331268,349.292105694978,2.592203423301393,34.3333333333335,1,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
830,2002,2002-01-01,1,0,0,0,0,0,1,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,138.821048771544,4.211686552036211,33603.01606008316,1.3756115571778578,4131.208,4.933185684785248,0.6515582919657218,-0.7118999081349877,0.89,0.8208644585401125,1,0.6511764019281445,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Civilian dictatorship,0,0.4483,0.053900000000000003,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,327,0.1437308868501529,349.746013985676,2.594201060223096,35.6666666666665,1,0.015428090919254378,-0.016701418884211068,FALSE,FALSE,FALSE,FALSE,FALSE
830,2003,2003-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,144.978217821782,4.435328147081485,34118.181444635404,1.5330926951054469,4249.295,4.976583509217387,0.6724501616126193,-0.6919403477094794,0.89,0.8208644585401125,1,0.6511764019281445,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Civilian dictatorship,0,0.4471,0.054,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,327,0.1437308868501529,377.218564301581,2.710517697804184,37,1,0.023174704725212932,-0.0028401672357411,FALSE,FALSE,FALSE,FALSE,FALSE
830,2004,2004-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,158.822442244224,9.549175476456977,36343.47563048027,6.5223118338118935,4370.04,5.067786862783817,0.7163557858922238,-0.6720970416700365,0.89,0.8208644585401125,1,0.6511764019281445,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Military dictatorship,0,0.4414,0.0527,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,327,0.14678899082568808,401.523712538509,2.8065671379046875,NA,1,0.03092131853117148,0.01657117265441845,FALSE,FALSE,FALSE,FALSE,FALSE
830,2005,2005-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,170.716905023836,7.489157458819126,38012.760741011996,4.593080550424133,4491.042,5.140006658428451,0.7511226567267879,-0.6527540781154365,0.89,0.8208644585401125,1,0.6511764019281445,0.48315748076968323,2.007412727263365,0.5174517993260722,1.160471904300613,-0.08283072233682266,Military dictatorship,0,0.4327,0.0512,British,Common,4,0.5918,0,0,4,1,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,324,0.14814814814814814,420.430512920559,2.877344807476228,NA,1,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
840,1995,1995-01-01,8,5,1,1,0,0,1,"Allegation, No LoT",Widespread,Continued,No Allegations,No Allegations,0,105.213391791494,4.678692219222692,1506.5842999029078,2.281179742630107,69835.715,4.655990590600088,0.5181155710401288,1.2906090534462586,1,0.5716472202540525,1,0.7016572761244511,0.7917353764145527,0.16532909985235544,0.030737527211283117,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.4972,0.0538,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,63,201,1,1,1,1,1,1,62,323,0.19195046439628483,80.5385343064958,0.33536478353719823,50,1,-0.03879820572245547,0.041672290343807275,FALSE,TRUE,FALSE,FALSE,FALSE
840,1996,1996-01-01,19,17,0,2,0,0,0,"Allegation, No LoT",Widespread,No Allegations,Several,No Allegations,0,111.36403355144299,5.845873472207784,1558.7138085976187,3.460112301586471,71446.107,4.712804416758482,0.5454659524422815,1.3067546594629242,1,0.5716472202540525,1,0.7016572761244511,0.7917353764145527,0.28970657757106816,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.4996,0.0547,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,61,95,1,1,1,1,1,1,60,325,0.18461538461538463,89.7999559836863,0.502798378746586,57,1,-0.031051591916496923,0.01668292430045021,FALSE,TRUE,FALSE,FALSE,FALSE
840,1997,1997-01-01,15,10,1,4,0,0,0,"Allegation, No LoT",Routinely,No Allegations,"Allegation, No LoT",No Allegations,0,117.13866213573,5.185362275531711,1603.2168684720584,2.8551142377111103,73064.764,4.763358379525304,0.5698028129664782,1.3226204858672914,1,0.5716472202540525,1,0.7016572761244511,0.7917353764145527,0.28970657757106816,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.5076,0.0544,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,57,98,1,1,1,1,1,1,61,328,0.18597560975609756,108.25031740073,0.7902334807417628,64,2,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
840,1998,1998-01-01,11,9,2,0,0,0,0,"Allegation, No LoT",Routinely,No Allegations,No Allegations,No Allegations,0,116.463102213442,-0.5767181475106954,1559.2092774824166,-2.7449555861761317,74693.695,4.757574503641715,0.5670184341964611,1.33823606710009,1,0.6480501195525312,1,0.7120887809444985,0.7650390450793763,0.28970657757106816,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.5151,0.0535,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,18,6,1,1,1,1,1,1,64,337,0.18991097922848665,98.6622393293651,0.6475725363983567,63.5,2,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
840,1999,1999-01-01,16,10,1,5,0,0,0,"Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","Allegation, No LoT",No Allegations,0,120.05239773023199,3.0819164598688853,1572.6877671810446,0.864443913545145,76335.812,4.787928295231091,0.5816308592539879,1.3536370922778533,1,0.649083314318848,1,0.7165437597975404,0.835341537425516,0.28970657757106816,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.5248,0.0531,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,31,45,1,1,1,1,1,1,64,330,0.19393939393939394,94.9094577402324,0.5879218987223676,63,2,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
840,2000,2000-01-01,26,13,4,5,0,0,4,"Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","Allegation, No LoT",No Allegations,0,125.34817570267599,4.4112221601305,1607.2016156345821,2.1945772818848654,77991.569,4.831095270869965,0.6024115974568522,1.368834184603189,1,0.649083314318848,1,0.6771798217965185,0.8577649601108484,-0.04703347059458593,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.5263,0.0536,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,132,290,1,1,1,1,1,1,65,330,0.19696969696969696,104.7298556865,0.7393766553093072,66,3,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
840,2001,2001-01-01,18,10,3,5,0,0,0,"Allegation, No LoT","Allegation, No LoT","Allegation, No LoT","Allegation, No LoT",No Allegations,1,128.975735687803,2.8939870602756255,1618.9697572626555,0.7322131531971434,79665.315,4.859624291226118,0.6161455710427041,1.3838719447672536,1,0.5423570474491299,1,0.6856988229609995,0.8398727147280709,-0.04703347059458593,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.5204,0.0546,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,50,154,1,1,1,1,1,1,66,323,0.2043343653250774,98.90894049836,0.6514140031530922,66,3,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
840,2002,2002-01-01,6,6,0,0,0,0,0,No Allegations,Routinely,"Allegation, No LoT","Allegation, No LoT",No Allegations,0,133.67806631375998,3.645903317302567,1643.2044414580282,1.4969201300182733,81352.06,4.8954344191448165,0.6333846961441485,1.3987101987242283,1,0.5176343113144491,1,0.6773336257303051,0.7949317186379954,-0.04703347059458593,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.5062,0.0542,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,48,125,1,1,1,1,1,1,67,327,0.20489296636085627,102.435076913814,0.7052972832558668,66,3,0.015428090919254378,-0.016701418884211068,FALSE,FALSE,FALSE,FALSE,FALSE
840,2003,2003-01-01,24,12,8,4,0,0,0,No Allegations,Routinely,"Allegation, No LoT",No Allegations,No Allegations,0,140.322359076564,4.970368696992498,1689.9802102280285,2.846618934920583,83031.954,4.943942340601735,0.6567365849814464,1.413185500976132,1,0.5176343113144491,1,0.6773336257303051,0.7949317186379954,-0.04703347059458593,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.4948,0.0545,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,107,288,1,1,1,1,1,1,67,327,0.20489296636085627,101.84933320748,0.6964761814290885,66,3,0.023174704725212932,-0.0028401672357411,FALSE,FALSE,FALSE,FALSE,FALSE
840,2004,2004-01-01,1,0,1,0,0,0,0,No Allegations,Several,"Allegation, No LoT",No Allegations,No Allegations,0,149.72062253437298,6.697623614409891,1768.1068383488234,4.622931537775425,84678.493,5.00877104101832,0.6879453558404305,1.4270919447224193,1,0.404651437354517,1,0.679952651592145,0.6988108562250153,-0.04703347059458593,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.488,0.0573,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,32,206,1,1,1,1,1,1,68,327,0.20795107033639143,102.64251776804,0.7084091820509655,NA,3,0.03092131853117148,0.01657117265441845,FALSE,FALSE,FALSE,FALSE,FALSE
840,2005,2005-01-01,6,2,4,0,0,0,0,No Allegations,"Allegation, No LoT","Allegation, No LoT",No Allegations,No Allegations,0,156.87377653620402,4.777667819400628,1818.3154321747754,2.83968099308072,86274.237,5.055441510883232,0.7104126888354716,1.4403137274857571,1,0.4006962858016344,1,0.6868927717666051,0.7389258367838876,-0.04703347059458593,0.07837895378059136,-0.43282379466477655,-0.6916056731563488,Presidential democracy,1,0.4894,0.0567,US,Common,4,0.746332,2,0.126,2,0.874,1,0.051,0.20140559093179905,0.25790509721991045,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,25,49,1,1,1,1,1,1,69,324,0.21296296296296297,97.8785523966957,0.6353054494075268,NA,3,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
850,1995,1995-01-01,73,10,37,13,0,0,13,Systematic,Systematic,Systematic,Routinely,No Allegations,1,437.209211196907,8.220007399034952,2210.0326899859515,6.563939446392621,197829.29599999997,6.08041182469185,1.20383710511038,2.0280359614372454,1,0.15777616457106927,1,0.052680610875777384,0.04500228421966378,-0.22892769568492427,-0.3328702211254031,-1.4296013616221406,0.16707714694009423,Military dictatorship,0,0.195,0.0498,Dutch,Civil,17,0.22516316000000003,4,0.0429,13,0.7579,0,0,0.8913640440942963,-0.3181394412421864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,0,0,0,0,0,0,72,323,0.22291021671826625,53.9585900635426,-0.28072245031907256,38,0,-0.03879820572245547,0.041672290343807275,TRUE,TRUE,TRUE,FALSE,FALSE
850,1996,1996-01-01,81,14,29,18,0,0,20,Routinely,Routinely,Widespread,Widespread,No Allegations,1,471.39104524488397,7.818187076708782,2347.6731487277348,6.227982932807126,200790.747,6.1556879942352305,1.2400753253943766,2.0385590598898635,1,0.15777616457106927,1,0.05517103259849826,0.04500228421966378,-0.22892769568492427,-0.3328702211254031,-1.4296013616221406,0.16707714694009423,Military dictatorship,0,0.2122,0.0501,Dutch,Civil,17,0.22516316000000003,4,0.0429,13,0.7579,0,0,0.8913640440942963,-0.3181394412421864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,30,0,0,0,0,0,0,72,325,0.22153846153846155,52.264743657148,-0.32978387479467597,41,0,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,TRUE,TRUE,FALSE
